icd10,edcnnpa,edcnpa,epct,noner,injury,psych,alcohol,drug
E0939,0,1,0,0,0,0,0,0
E0940,0,0.6666666667,0.3333333333,0,0,0,0,0
E0941,0,0.6666666667,0.3333333333,0,0,0,0,0
E0942,0,0.6666666667,0.3333333333,0,0,0,0,0
E0943,0,0.6666666667,0.3333333333,0,0,0,0,0
E0944,0,0.6666666667,0.3333333333,0,0,0,0,0
E0949,0,0.6666666667,0.3333333333,0,0,0,0,0
E0951,0,1,0,0,0,0,0,0
E0952,0,1,0,0,0,0,0,0
E0959,0,1,0,0,0,0,0,0
E09610,0,0.6666666667,0.3333333333,0,0,0,0,0
E09618,0,0.6666666667,0.3333333333,0,0,0,0,0
E09620,0,0.6666666667,0.3333333333,0,0,0,0,0
E09621,0,0.6666666667,0.3333333333,0,0,0,0,0
E09622,0,0.6666666667,0.3333333333,0,0,0,0,0
E09628,0,0.6666666667,0.3333333333,0,0,0,0,0
E09630,0,0.6666666667,0.3333333333,0,0,0,0,0
E09638,0,0.6666666667,0.3333333333,0,0,0,0,0
E09641,0,0.6666666667,0.3333333333,0,0,0,0,0
E09649,0,0.6666666667,0.3333333333,0,0,0,0,0
E0965,0,1,0,0,0,0,0,0
E0969,0,0.6666666667,0.3333333333,0,0,0,0,0
E098,0,0.3333333333,0,0.6666666667,0,0,0,0
E099,0,0.3428571429,0.0571428571,0.6,0,0,0,0
E1010,0,1,0,0,0,0,0,0
E1040,0,0.6666666667,0.3333333333,0,0,0,0,0
E1041,0,0.6666666667,0.3333333333,0,0,0,0,0
E1042,0,0.6666666667,0.3333333333,0,0,0,0,0
E1043,0,0.6666666667,0.3333333333,0,0,0,0,0
E1044,0,0.6666666667,0.3333333333,0,0,0,0,0
E1049,0,0.6666666667,0.3333333333,0,0,0,0,0
E10610,0,0.6666666667,0.3333333333,0,0,0,0,0
E10618,0,0.6666666667,0.3333333333,0,0,0,0,0
E10620,0,0.6666666667,0.3333333333,0,0,0,0,0
E10621,0,0.6666666667,0.3333333333,0,0,0,0,0
E10622,0,0.6666666667,0.3333333333,0,0,0,0,0
E10628,0,0.6666666667,0.3333333333,0,0,0,0,0
E10630,0,0.6666666667,0.3333333333,0,0,0,0,0
E10638,0,0.6666666667,0.3333333333,0,0,0,0,0
E10649,0,0.6666666667,0.3333333333,0,0,0,0,0
E1065,0,0.6666666667,0.3333333333,0,0,0,0,0
E1069,0,0.6666666667,0.3333333333,0,0,0,0,0
E109,0,0.3428571429,0.0571428571,0.6,0,0,0,0
E1140,0,0.6666666667,0.3333333333,0,0,0,0,0
E1141,0,0.6666666667,0.3333333333,0,0,0,0,0
E1142,0,0.6666666667,0.3333333333,0,0,0,0,0
E1143,0,0.6666666667,0.3333333333,0,0,0,0,0
E1144,0,0.6666666667,0.3333333333,0,0,0,0,0
E1149,0,0.6666666667,0.3333333333,0,0,0,0,0
E11610,0,0.6666666667,0.3333333333,0,0,0,0,0
E11618,0,0.6666666667,0.3333333333,0,0,0,0,0
E11620,0,0.6666666667,0.3333333333,0,0,0,0,0
E11621,0,0.6666666667,0.3333333333,0,0,0,0,0
E11622,0,0.6666666667,0.3333333333,0,0,0,0,0
E11628,0,0.6666666667,0.3333333333,0,0,0,0,0
E11630,0,0.6666666667,0.3333333333,0,0,0,0,0
E11638,0,0.6666666667,0.3333333333,0,0,0,0,0
E11649,0,0.6666666667,0.3333333333,0,0,0,0,0
E1165,0,1,0,0,0,0,0,0
E1169,0,0.6666666667,0.3333333333,0,0,0,0,0
E118,0,0.3333333333,0,0.6666666667,0,0,0,0
E119,0,0.3428571429,0.0571428571,0.6,0,0,0,0
E1310,0,1,0,0,0,0,0,0
E13311,0,1,0,0,0,0,0,0
E13319,0,1,0,0,0,0,0,0
E1340,0,0.6666666667,0.3333333333,0,0,0,0,0
E1341,0,0.6666666667,0.3333333333,0,0,0,0,0
E1342,0,0.6666666667,0.3333333333,0,0,0,0,0
E1343,0,0.6666666667,0.3333333333,0,0,0,0,0
E1344,0,0.6666666667,0.3333333333,0,0,0,0,0
E1349,0,0.6666666667,0.3333333333,0,0,0,0,0
E13610,0,0.6666666667,0.3333333333,0,0,0,0,0
E13618,0,0.6666666667,0.3333333333,0,0,0,0,0
E13620,0,0.6666666667,0.3333333333,0,0,0,0,0
E13621,0,0.6666666667,0.3333333333,0,0,0,0,0
E13622,0,0.6666666667,0.3333333333,0,0,0,0,0
E13628,0,0.6666666667,0.3333333333,0,0,0,0,0
E13630,0,0.6666666667,0.3333333333,0,0,0,0,0
E13638,0,0.6666666667,0.3333333333,0,0,0,0,0
E13649,0,0.6666666667,0.3333333333,0,0,0,0,0
E1365,0,0.6666666667,0.3333333333,0,0,0,0,0
E1369,0,0.6666666667,0.3333333333,0,0,0,0,0
E138,0,0.3333333333,0,0.6666666667,0,0,0,0
E139,0,0.3428571429,0.0571428571,0.6,0,0,0,0
E15,0,0.7777777778,0.2222222222,0,0,0,0,0
E162,0,0.7777777778,0.2222222222,0,0,0,0,0
E210,1,0,0,0,0,0,0,0
E211,1,0,0,0,0,0,0,0
E212,1,0,0,0,0,0,0,0
E213,1,0,0,0,0,0,0,0
E215,0,0,0,1,0,0,0,0
E2601,1,0,0,0,0,0,0,0
E2602,1,0,0,0,0,0,0,0
E2609,1,0,0,0,0,0,0,0
E261,1,0,0,0,0,0,0,0
E2681,1,0,0,0,0,0,0,0
E2689,1,0,0,0,0,0,0,0
E269,1,0,0,0,0,0,0,0
E271,1,0,0,0,0,0,0,0
E272,1,0,0,0,0,0,0,0
E273,1,0,0,0,0,0,0,0
E2740,1,0,0,0,0,0,0,0
E2749,1,0,0,0,0,0,0,0
E28310,0,0,0,1,0,0,0,0
E28319,0,0,0,1,0,0,0,0
E2839,0,0,0,1,0,0,0,0
E3121,1,0,0,0,0,0,0,0
E3122,0,0,0,1,0,0,0,0
E3123,0,0,0,1,0,0,0,0
E3450,1,0,0,0,0,0,0,0
E3451,1,0,0,0,0,0,0,0
E3452,1,0,0,0,0,0,0,0
E3601,0,0,0,0,1,0,0,0
E3602,0,0,0,0,1,0,0,0
E3611,0,0,0,0,1,0,0,0
E3612,0,0,0,0,1,0,0,0
E368,0,0,0,0,1,0,0,0
E6601,0,0,1,0,0,0,0,0
E6609,0,0,1,0,0,0,0,0
E661,0,0,1,0,0,0,0,0
E662,0,0,1,0,0,0,0,0
E663,0,0,1,0,0,0,0,0
E668,0,0,1,0,0,0,0,0
E669,0,0,1,0,0,0,0,0
E71310,0,0,0,1,0,0,0,0
E71311,0,0,0,1,0,0,0,0
E71312,0,0,0,1,0,0,0,0
E71313,0,0,0,1,0,0,0,0
E71314,0,0,0,1,0,0,0,0
E71318,0,0,0,1,0,0,0,0
E7132,0,0,0,1,0,0,0,0
E7139,0,0,0,1,0,0,0,0
E7140,0,0,0,1,0,0,0,0
E7141,0,0,0,1,0,0,0,0
E7142,0,0,0,1,0,0,0,0
E7143,1,0,0,0,0,0,0,0
E71440,0,0,0,1,0,0,0,0
E71448,0,0,0,1,0,0,0,0
E7150,0,0,0,1,0,0,0,0
E71510,0,0,0,1,0,0,0,0
E71511,0,0,0,1,0,0,0,0
E71518,0,0,0,1,0,0,0,0
E71520,0,0,0,1,0,0,0,0
E71521,0,0,0,1,0,0,0,0
E71522,0,0,0,1,0,0,0,0
E71528,0,0,0,1,0,0,0,0
E71529,0,0,0,1,0,0,0,0
E7153,0,0,0,1,0,0,0,0
E71540,0,0,0,1,0,0,0,0
E71541,0,0,0,1,0,0,0,0
E71542,0,0,0,1,0,0,0,0
E71548,0,0,0,1,0,0,0,0
E780,0,0,0,1,0,0,0,0
E786,0,0,0,1,0,0,0,0
E790,1,0,0,0,0,0,0,0
E803,0,0,0,1,0,0,0,0
E8310,0,0,1,0,0,0,0,0
E83110,0,0,0,1,0,0,0,0
E83111,0,0,1,0,0,0,0,0
E83118,0,0,1,0,0,0,0,0
E83119,0,0,1,0,0,0,0,0
E8319,0,0,1,0,0,0,0,0
E8381,0,0,1,0,0,0,0,0
E840,0,0,0,1,0,0,0,0
E8419,0,0,0,1,0,0,0,0
E848,0,0,0,1,0,0,0,0
E849,0,0,0,1,0,0,0,0
E850,0,0,0,1,0,0,0,0
E851,0,0,0,1,0,0,0,0
E852,0,0,0,1,0,0,0,0
E853,0,0,0,1,0,0,0,0
E854,0,0,0,1,0,0,0,0
E858,0,0,0,1,0,0,0,0
E859,0,0,0,1,0,0,0,0
E860,0,0.8947368421,0.1052631579,0,0,0,0,0
E861,0,0.8947368421,0.1052631579,0,0,0,0,0
E869,0,0.8947368421,0.1052631579,0,0,0,0,0
E870,1,0,0,0,0,0,0,0
E871,0,0.8947368421,0.1052631579,0,0,0,0,0
E875,1,0,0,0,0,0,0,0
E876,1,0,0,0,0,0,0,0
E8770,1,0,0,0,0,0,0,0
E8771,1,0,0,0,0,0,0,0
E8779,1,0,0,0,0,0,0,0
E8801,0,0,0,1,0,0,0,0
E883,1,0,0,0,0,0,0,0
E8840,0,0,0,1,0,0,0,0
E8841,0,0,0,1,0,0,0,0
E8842,0,0,0,1,0,0,0,0
E8849,0,0,0,1,0,0,0,0
E8881,0,0,0,1,0,0,0,0
E896,1,0,0,0,0,0,0,0
E89810,0,0,0,0,1,0,0,0
E89811,0,0,0,0,1,0,0,0
E8989,0,0,0,0,1,0,0,0
F0150,0,0,0,0,0,1,0,0
F0151,0,0,0,0,0,1,0,0
F0280,0,0,0,0,0,1,0,0
F0281,0,0,0,0,0,1,0,0
F0390,0,0,0,0,0,1,0,0
F0391,0,0,0,0,0,1,0,0
F04,0,0,0,0,0,1,0,0
F05,0,0,0,0,0,1,0,0
F060,0,0,0,0,0,1,0,0
F061,0,0,0,0,0,1,0,0
F062,0,0,0,0,0,1,0,0
F0630,0,0,0,0,0,1,0,0
F0631,0,0,0,0,0,1,0,0
F0632,0,0,0,0,0,1,0,0
F0633,0,0,0,0,0,1,0,0
F0634,0,0,0,0,0,1,0,0
F064,0,0,0,0,0,1,0,0
F068,0,0,0,0,0,1,0,0
F070,0,0,0,0,0,1,0,0
F0781,0,0,0,0,0,1,0,0
F0789,0,0,0,0,0,1,0,0
F079,0,0,0,0,0,1,0,0
F09,0,0,0,0,0,1,0,0
F1010,0,0,0,0,0,0,1,0
F10120,0,0,0,0,0,0,1,0
F10121,0,0,0,0,0,0,1,0
F10129,0,0,0,0,0,0,1,0
F1014,0,0,0,0,0,0,1,0
F10150,0,0,0,0,0,0,1,0
F10151,0,0,0,0,0,0,1,0
F10159,0,0,0,0,0,0,1,0
F10180,0,0,0,0,0,0,1,0
F10181,0,0,0,0,0,0,1,0
F10182,0,0,0,0,0,0,1,0
F10188,0,0,0,0,0,0,1,0
F1019,0,0,0,0,0,0,1,0
F1020,0,0,0,0,0,0,1,0
F1021,0,0,0,0,0,0,1,0
F10220,0,0,0,0,0,0,1,0
F10221,0,0,0,0,0,0,1,0
F10229,0,0,0,0,0,0,1,0
F10230,0,0,0,0,0,0,1,0
F10231,0,0,0,0,0,0,1,0
F10232,0,0,0,0,0,0,1,0
F10239,0,0,0,0,0,0,1,0
F1024,0,0,0,0,0,0,1,0
F10250,0,0,0,0,0,0,1,0
F10251,0,0,0,0,0,0,1,0
F10259,0,0,0,0,0,0,1,0
F1026,0,0,0,0,0,0,1,0
F1027,0,0,0,0,0,0,1,0
F10280,0,0,0,0,0,0,1,0
F10281,0,0,0,0,0,0,1,0
F10282,0,0,0,0,0,0,1,0
F10288,0,0,0,0,0,0,1,0
F1029,0,0,0,0,0,0,1,0
F10920,0,0,0,0,0,0,1,0
F10921,0,0,0,0,0,0,1,0
F10929,0,0,0,0,0,0,1,0
F1094,0,0,0,0,0,0,1,0
F10950,0,0,0,0,0,0,1,0
F10951,0,0,0,0,0,0,1,0
F10959,0,0,0,0,0,0,1,0
F1096,0,0,0,0,0,0,1,0
F1097,0,0,0,0,0,0,1,0
F10980,0,0,0,0,0,0,1,0
F10981,0,0,0,0,0,0,1,0
F10982,0,0,0,0,0,0,1,0
F10988,0,0,0,0,0,0,1,0
F1099,0,0,0,0,0,0,1,0
F1110,0,0,0,0,0,0,0,1
F11120,0,0,0,0,0,0,0,1
F11121,0,0,0,0,0,0,0,1
F11122,0,0,0,0,0,0,0,1
F11129,0,0,0,0,0,0,0,1
F1114,0,0,0,0,0,0,0,1
F11150,0,0,0,0,0,0,0,1
F11151,0,0,0,0,0,0,0,1
F11159,0,0,0,0,0,0,0,1
F11181,0,0,0,0,0,0,0,1
F11182,0,0,0,0,0,0,0,1
F11188,0,0,0,0,0,0,0,1
F1119,0,0,0,0,0,0,0,1
F1120,0,0,0,0,0,0,0,1
F1121,0,0,0,0,0,0,0,1
F11220,0,0,0,0,0,0,0,1
F11221,0,0,0,0,0,0,0,1
F11222,0,0,0,0,0,0,0,1
F11229,0,0,0,0,0,0,0,1
F1123,0,0,0,0,0,0,0,1
F1124,0,0,0,0,0,0,0,1
F11250,0,0,0,0,0,0,0,1
F11251,0,0,0,0,0,0,0,1
F11259,0,0,0,0,0,0,0,1
F11281,0,0,0,0,0,0,0,1
F11282,0,0,0,0,0,0,0,1
F11288,0,0,0,0,0,0,0,1
F1129,0,0,0,0,0,0,0,1
F1190,0,0,0,0,0,0,0,1
F11920,0,0,0,0,0,0,0,1
F11921,0,0,0,0,0,0,0,1
F11922,0,0,0,0,0,0,0,1
F11929,0,0,0,0,0,0,0,1
F1193,0,0,0,0,0,0,0,1
F1194,0,0,0,0,0,0,0,1
F11950,0,0,0,0,0,0,0,1
F11951,0,0,0,0,0,0,0,1
F11959,0,0,0,0,0,0,0,1
F11981,0,0,0,0,0,0,0,1
F11982,0,0,0,0,0,0,0,1
F11988,0,0,0,0,0,0,0,1
F1199,0,0,0,0,0,0,0,1
F1210,0,0,0,0,0,0,0,1
F12120,0,0,0,0,0,0,0,1
F12121,0,0,0,0,0,0,0,1
F12122,0,0,0,0,0,0,0,1
F12129,0,0,0,0,0,0,0,1
F12150,0,0,0,0,0,0,0,1
F12151,0,0,0,0,0,0,0,1
F12159,0,0,0,0,0,0,0,1
F12180,0,0,0,0,0,0,0,1
F12188,0,0,0,0,0,0,0,1
F1219,0,0,0,0,0,0,0,1
F1220,0,0,0,0,0,0,0,1
F1221,0,0,0,0,0,0,0,1
F12220,0,0,0,0,0,0,0,1
F12221,0,0,0,0,0,0,0,1
F12222,0,0,0,0,0,0,0,1
F12229,0,0,0,0,0,0,0,1
F12250,0,0,0,0,0,0,0,1
F12251,0,0,0,0,0,0,0,1
F12259,0,0,0,0,0,0,0,1
F12280,0,0,0,0,0,0,0,1
F12288,0,0,0,0,0,0,0,1
F1229,0,0,0,0,0,0,0,1
F1290,0,0,0,0,0,0,0,1
F12920,0,0,0,0,0,0,0,1
F12921,0,0,0,0,0,0,0,1
F12922,0,0,0,0,0,0,0,1
F12929,0,0,0,0,0,0,0,1
F12950,0,0,0,0,0,0,0,1
F12951,0,0,0,0,0,0,0,1
F12959,0,0,0,0,0,0,0,1
F12980,0,0,0,0,0,0,0,1
F12988,0,0,0,0,0,0,0,1
F1299,0,0,0,0,0,0,0,1
F1310,0,0,0,0,0,0,0,1
F13120,0,0,0,0,0,0,0,1
F13121,0,0,0,0,0,0,0,1
F13129,0,0,0,0,0,0,0,1
F1314,0,0,0,0,0,0,0,1
F13150,0,0,0,0,0,0,0,1
F13151,0,0,0,0,0,0,0,1
F13159,0,0,0,0,0,0,0,1
F13180,0,0,0,0,0,0,0,1
F13181,0,0,0,0,0,0,0,1
F13182,0,0,0,0,0,0,0,1
F13188,0,0,0,0,0,0,0,1
F1319,0,0,0,0,0,0,0,1
F1320,0,0,0,0,0,0,0,1
F1321,0,0,0,0,0,0,0,1
F13220,0,0,0,0,0,0,0,1
F13221,0,0,0,0,0,0,0,1
F13229,0,0,0,0,0,0,0,1
F13230,0,0,0,0,0,0,0,1
F13231,0,0,0,0,0,0,0,1
F13232,0,0,0,0,0,0,0,1
F13239,0,0,0,0,0,0,0,1
F1324,0,0,0,0,0,0,0,1
F13250,0,0,0,0,0,0,0,1
F13251,0,0,0,0,0,0,0,1
F13259,0,0,0,0,0,0,0,1
F1326,0,0,0,0,0,0,0,1
F1327,0,0,0,0,0,0,0,1
F13280,0,0,0,0,0,0,0,1
F13281,0,0,0,0,0,0,0,1
F13282,0,0,0,0,0,0,0,1
F13288,0,0,0,0,0,0,0,1
F1329,0,0,0,0,0,0,0,1
F1390,0,0,0,0,0,0,0,1
F13920,0,0,0,0,0,0,0,1
F13921,0,0,0,0,0,0,0,1
F13929,0,0,0,0,0,0,0,1
F13930,0,0,0,0,0,0,0,1
F13931,0,0,0,0,0,0,0,1
F13932,0,0,0,0,0,0,0,1
F13939,0,0,0,0,0,0,0,1
F1394,0,0,0,0,0,0,0,1
F13950,0,0,0,0,0,0,0,1
F13951,0,0,0,0,0,0,0,1
F13959,0,0,0,0,0,0,0,1
F1396,0,0,0,0,0,0,0,1
F1397,0,0,0,0,0,0,0,1
F13980,0,0,0,0,0,0,0,1
F13981,0,0,0,0,0,0,0,1
F13982,0,0,0,0,0,0,0,1
F13988,0,0,0,0,0,0,0,1
F1399,0,0,0,0,0,0,0,1
F1410,0,0,0,0,0,0,1,0
F14120,0,0,0,0,0,0,1,0
F14121,0,0,0,0,0,0,0,1
F14122,0,0,0,0,0,0,0,1
F14129,0,0,0,0,0,0,0,1
F1414,0,0,0,0,0,0,0,1
F14150,0,0,0,0,0,0,0,1
F14151,0,0,0,0,0,0,0,1
F14159,0,0,0,0,0,0,0,1
F14180,0,0,0,0,0,0,0,1
F14181,0,0,0,0,0,0,0,1
F14182,0,0,0,0,0,0,0,1
F14188,0,0,0,0,0,0,0,1
F1419,0,0,0,0,0,0,0,1
F1420,0,0,0,0,0,0,0,1
F1421,0,0,0,0,0,0,0,1
F14220,0,0,0,0,0,0,0,1
F14221,0,0,0,0,0,0,0,1
F14222,0,0,0,0,0,0,0,1
F14229,0,0,0,0,0,0,0,1
F1423,0,0,0,0,0,0,0,1
F1424,0,0,0,0,0,0,0,1
F14250,0,0,0,0,0,0,0,1
F14251,0,0,0,0,0,0,0,1
F14259,0,0,0,0,0,0,0,1
F14280,0,0,0,0,0,0,0,1
F14281,0,0,0,0,0,0,0,1
F14282,0,0,0,0,0,0,0,1
F14288,0,0,0,0,0,0,0,1
F1429,0,0,0,0,0,0,0,1
F1490,0,0,0,0,0,0,1,0
F14920,0,0,0,0,0,0,0,1
F14921,0,0,0,0,0,0,0,1
F14922,0,0,0,0,0,0,0,1
F14929,0,0,0,0,0,0,0,1
F1494,0,0,0,0,0,0,0,1
F14950,0,0,0,0,0,0,0,1
F14951,0,0,0,0,0,0,0,1
F14959,0,0,0,0,0,0,0,1
F14980,0,0,0,0,0,0,0,1
F14981,0,0,0,0,0,0,0,1
F14982,0,0,0,0,0,0,0,1
F14988,0,0,0,0,0,0,0,1
F1499,0,0,0,0,0,0,0,1
F1510,0,0,0,0,0,0,0,1
F15120,0,0,0,0,0,0,0,1
F15121,0,0,0,0,0,0,0,1
F15122,0,0,0,0,0,0,0,1
F15129,0,0,0,0,0,0,0,1
F1514,0,0,0,0,0,0,0,1
F15150,0,0,0,0,0,0,0,1
F15151,0,0,0,0,0,0,0,1
F15159,0,0,0,0,0,0,0,1
F15180,0,0,0,0,0,0,0,1
F15181,0,0,0,0,0,0,0,1
F15182,0,0,0,0,0,0,0,1
F15188,0,0,0,0,0,0,0,1
F1519,0,0,0,0,0,0,0,1
F1520,0,0,0,0,0,0,0,1
F1521,0,0,0,0,0,0,0,1
F15220,0,0,0,0,0,0,0,1
F15221,0,0,0,0,0,0,0,1
F15222,0,0,0,0,0,0,0,1
F15229,0,0,0,0,0,0,0,1
F1523,0,0,0,0,0,0,0,1
F1524,0,0,0,0,0,0,0,1
F15250,0,0,0,0,0,0,0,1
F15251,0,0,0,0,0,0,0,1
F15259,0,0,0,0,0,0,0,1
F15280,0,0,0,0,0,0,0,1
F15281,0,0,0,0,0,0,0,1
F15282,0,0,0,0,0,0,0,1
F15288,0,0,0,0,0,0,0,1
F1529,0,0,0,0,0,0,0,1
F1590,0,0,0,0,0,0,0,1
F15920,0,0,0,0,0,0,0,1
F15921,0,0,0,0,0,0,0,1
F15922,0,0,0,0,0,0,0,1
F15929,0,0,0,0,0,0,0,1
F1593,0,0,0,0,0,0,0,1
F1594,0,0,0,0,0,0,0,1
F15950,0,0,0,0,0,0,0,1
F15951,0,0,0,0,0,0,0,1
F15959,0,0,0,0,0,0,0,1
F15980,0,0,0,0,0,0,0,1
F15981,0,0,0,0,0,0,0,1
F15982,0,0,0,0,0,0,0,1
F15988,0,0,0,0,0,0,0,1
F1599,0,0,0,0,0,0,0,1
F1610,0,0,0,0,0,0,0,1
F16120,0,0,0,0,0,0,0,1
F16121,0,0,0,0,0,0,0,1
F16122,0,0,0,0,0,0,0,1
F16129,0,0,0,0,0,0,0,1
F1614,0,0,0,0,0,0,0,1
F16150,0,0,0,0,0,0,0,1
F16151,0,0,0,0,0,0,0,1
F16159,0,0,0,0,0,0,0,1
F16180,0,0,0,0,0,0,0,1
F16183,0,0,0,0,0,0,0,1
F16188,0,0,0,0,0,0,0,1
F1619,0,0,0,0,0,0,0,1
F1620,0,0,0,0,0,0,0,1
F1621,0,0,0,0,0,0,0,1
F16220,0,0,0,0,0,0,0,1
F16221,0,0,0,0,0,0,0,1
F16229,0,0,0,0,0,0,0,1
F1624,0,0,0,0,0,0,0,1
F16250,0,0,0,0,0,0,0,1
F16251,0,0,0,0,0,0,0,1
F16259,0,0,0,0,0,0,0,1
F16280,0,0,0,0,0,0,0,1
F16283,0,0,0,0,0,0,0,1
F16288,0,0,0,0,0,0,0,1
F1629,0,0,0,0,0,0,0,1
F1690,0,0,0,0,0,0,0,1
F16920,0,0,0,0,0,0,0,1
F16921,0,0,0,0,0,0,0,1
F16929,0,0,0,0,0,0,0,1
F1694,0,0,0,0,0,0,0,1
F16950,0,0,0,0,0,0,0,1
F16951,0,0,0,0,0,0,0,1
F16959,0,0,0,0,0,0,0,1
F16980,0,0,0,0,0,0,0,1
F16983,0,0,0,0,0,0,0,1
F16988,0,0,0,0,0,0,0,1
F1699,0,0,0,0,0,0,0,1
F17203,0,0,0,0,0,0,0,1
F17208,0,0,0,0,0,0,0,1
F17209,0,0,0,0,0,0,0,1
F17213,0,0,0,0,0,0,0,1
F17218,0,0,0,0,0,0,0,1
F17219,0,0,0,0,0,0,0,1
F17223,0,0,0,0,0,0,0,1
F17228,0,0,0,0,0,0,0,1
F17229,0,0,0,0,0,0,0,1
F17293,0,0,0,0,0,0,0,1
F17298,0,0,0,0,0,0,0,1
F17299,0,0,0,0,0,0,0,1
F1810,0,0,0,0,0,0,1,0
F18120,0,0,0,0,0,0,1,0
F18121,0,0,0,0,0,0,0,1
F18129,0,0,0,0,0,0,0,1
F1814,0,0,0,0,0,0,0,1
F18150,0,0,0,0,0,0,0,1
F18151,0,0,0,0,0,0,0,1
F18159,0,0,0,0,0,0,0,1
F1817,0,0,0,0,0,0,0,1
F18180,0,0,0,0,0,0,0,1
F18188,0,0,0,0,0,0,0,1
F1819,0,0,0,0,0,0,0,1
F1820,0,0,0,0,0,0,0,1
F1821,0,0,0,0,0,0,0,1
F18220,0,0,0,0,0,0,0,1
F18221,0,0,0,0,0,0,0,1
F18229,0,0,0,0,0,0,0,1
F1824,0,0,0,0,0,0,0,1
F18250,0,0,0,0,0,0,0,1
F18251,0,0,0,0,0,0,0,1
F18259,0,0,0,0,0,0,0,1
F1827,0,0,0,0,0,0,0,1
F18280,0,0,0,0,0,0,0,1
F18288,0,0,0,0,0,0,0,1
F1829,0,0,0,0,0,0,0,1
F1890,0,0,0,0,0,0,1,0
F18920,0,0,0,0,0,0,0,1
F18921,0,0,0,0,0,0,0,1
F18929,0,0,0,0,0,0,0,1
F1894,0,0,0,0,0,0,0,1
F18950,0,0,0,0,0,0,0,1
F18951,0,0,0,0,0,0,0,1
F18959,0,0,0,0,0,0,0,1
F1897,0,0,0,0,0,0,0,1
F18980,0,0,0,0,0,0,0,1
F18988,0,0,0,0,0,0,0,1
F1899,0,0,0,0,0,0,0,1
F1910,0,0,0,0,0,0,0,1
F19120,0,0,0,0,0,0,0,1
F19121,0,0,0,0,0,0,0,1
F19122,0,0,0,0,0,0,0,1
F19129,0,0,0,0,0,0,0,1
F1914,0,0,0,0,0,0,0,1
F19150,0,0,0,0,0,0,0,1
F19151,0,0,0,0,0,0,0,1
F19159,0,0,0,0,0,0,0,1
F1916,0,0,0,0,0,0,0,1
F1917,0,0,0,0,0,0,0,1
F19180,0,0,0,0,0,0,0,1
F19181,0,0,0,0,0,0,0,1
F19182,0,0,0,0,0,0,0,1
F19188,0,0,0,0,0,0,0,1
F1919,0,0,0,0,0,0,0,1
F1920,0,0,0,0,0,0,0,1
F1921,0,0,0,0,0,0,0,1
F19220,0,0,0,0,0,0,0,1
F19221,0,0,0,0,0,0,0,1
F19222,0,0,0,0,0,0,0,1
F19229,0,0,0,0,0,0,0,1
F19230,0,0,0,0,0,0,0,1
F19231,0,0,0,0,0,0,0,1
F19232,0,0,0,0,0,0,0,1
F19239,0,0,0,0,0,0,0,1
F1924,0,0,0,0,0,0,0,1
F19250,0,0,0,0,0,0,0,1
F19251,0,0,0,0,0,0,0,1
F19259,0,0,0,0,0,0,0,1
F1926,0,0,0,0,0,0,0,1
F1927,0,0,0,0,0,0,0,1
F19280,0,0,0,0,0,0,0,1
F19281,0,0,0,0,0,0,0,1
F19282,0,0,0,0,0,0,0,1
F19288,0,0,0,0,0,0,0,1
F1929,0,0,0,0,0,0,0,1
F1990,0,0,0,0,0,0,0,1
F19920,0,0,0,0,0,0,0,1
F19921,0,0,0,0,0,0,0,1
F19922,0,0,0,0,0,0,0,1
F19929,0,0,0,0,0,0,0,1
F19930,0,0,0,0,0,0,0,1
F19931,0,0,0,0,0,0,0,1
F19932,0,0,0,0,0,0,0,1
F19939,0,0,0,0,0,0,0,1
F1994,0,0,0,0,0,0,0,1
F19950,0,0,0,0,0,0,0,1
F19951,0,0,0,0,0,0,0,1
F19959,0,0,0,0,0,0,0,1
F1996,0,0,0,0,0,0,0,1
F1997,0,0,0,0,0,0,0,1
F19980,0,0,0,0,0,0,0,1
F19981,0,0,0,0,0,0,0,1
F19982,0,0,0,0,0,0,0,1
F19988,0,0,0,0,0,0,0,1
F1999,0,0,0,0,0,0,0,1
F200,0,0,0,0,0,1,0,0
F201,0,0,0,0,0,1,0,0
F202,0,0,0,0,0,1,0,0
F203,0,0,0,0,0,1,0,0
F205,0,0,0,0,0,1,0,0
F2081,0,0,0,0,0,1,0,0
F2089,0,0,0,0,0,1,0,0
F209,0,0,0,0,0,1,0,0
F21,0,0,0,0,0,1,0,0
F22,0,0,0,0,0,1,0,0
F23,0,0,0,0,0,1,0,0
F24,0,0,0,0,0,1,0,0
F250,0,0,0,0,0,1,0,0
F251,0,0,0,0,0,1,0,0
F258,0,0,0,0,0,1,0,0
F259,0,0,0,0,0,1,0,0
F28,0,0,0,0,0,1,0,0
F29,0,0,0,0,0,1,0,0
F3010,0,0,0,0,0,1,0,0
F3011,0,0,0,0,0,1,0,0
F3012,0,0,0,0,0,1,0,0
F3013,0,0,0,0,0,1,0,0
F302,0,0,0,0,0,1,0,0
F303,0,0,0,0,0,1,0,0
F304,0,0,0,0,0,1,0,0
F308,0,0,0,0,0,1,0,0
F309,0,0,0,0,0,1,0,0
F310,0,0,0,0,0,1,0,0
F3110,0,0,0,0,0,1,0,0
F3111,0,0,0,0,0,1,0,0
F3112,0,0,0,0,0,1,0,0
F3113,0,0,0,0,0,1,0,0
F312,0,0,0,0,0,1,0,0
F3130,0,0,0,0,0,1,0,0
F3131,0,0,0,0,0,1,0,0
